book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,9,Nang umaga ring iyon ay nagsermon ang kura tungkol sa kahalagahan ng pagdarasal.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,10,Sa araw ding iyon dumalaw si Don Filipo kay Pilosopo Tasyo na nakakaramdam na bilang nalang ang mga araw niya.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,11,Binalita ni Don Filipo kay Pilosopo Tasyo na tinanggap na ng alkalde ang kanyang pagbitiw sa tungkulin.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,12,Ngunit para kay Pilosopo Tasyo ay hindi nararapat ang pagbitiw ni Don Filipo.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,13,Dagdag pa nito na iba na ang bayan makalipas ang dalawampung taon.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,14,Nagkakaroon na ng bunga ang kabataan na nagsipunta sa Europa ganun din ang mga Europeo na nagsipunta sa Pilipinas.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,15,Nagpatuloy sa pag-uusap ang dalawa.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,16,Nagtanong si Don Filipo kung nangangailangan ba ng gamot si Pilosopo Tasyo.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,17,Ani Pilosopo Tasyo hindi na niya kailangan ng gamot sapagkat siya’y malapit nang mamatay.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,18,Sa halip ay ibigay nalang iyon sa mga maiiwan.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,19,Ibinilin ni Pilosopo Tasyo kay Don Filipo na sabihan si Ibarra na makipagkita sa kanya bago ito mamatay.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,1,Madaling nagtungo si Padre Salvi sa bahay ng alperes.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,2,Nang makarating sa bahay ay daredaretso itong pumanhik at malakas na tinatawag ang alperes.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,3,Lumabas naman ang alperes kasama ang asawang si Donya Consolacion.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,4,Hindi pa man nakakapagsalita si Padre Salvi ay tumambad na agad ang reklamo ng alperes dahil sa mga alaga nitong kambing na sumisira sa kaniyang bakod.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,5,Ngunit sinabi naman ng pari na hindi siya pumunta doon para sa kambing.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,6,Nagbigay ito ng babala dahil may mangyayaring pag-aalsa na maaaring ikapahamak ng madami sa gabing iyon.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,7,Ang planong ito ay nalaman ng pari nang mayroong isang babae ang nagkumpisal sa kanya.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,8,Nagkaisa ang pari at ang alperes na paghandaan ang nalalapit na paglusob.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,9,Humingi ng apat na gwardiya sibil ang pari upang magbantay sa kumbento.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,10,Nang mga oras ding iyon ay nagmamadaling pumunta si Elias kay Ibarra.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,11,Sinabihan ito na magmadaling umalis ng kanyang bahay dahil kalat na ang balitang may sasalakay sa kwartel at may isang nagsabi na binayaran ito ni Ibarra kapalit ng pagsali niya sa paglusob.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,12,Pinatulong ni Ibarra si Elias na pagsama-samahin ang mahahalagang dokumento at nakita nito ang nakapirmang Don Pedro Eibarramendia.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,13,Tinanong ni Elias kung kaanu-ano ni Ibarra ito.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,14,Laking gulat naman ni Elias nang malamang lolo ni Ibarra si Eibarramendia.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,15,Si Pedro Eibarramendia ang lumikha ng matinding kasawian ng kanilang buhay.
Noli Me Tangere,54,Walang Lihim ang Hindi Nabubunyag,16,Tumindig si Elias sa harap ni Ibarra at saka mabilis na bumaba si Elias.
Noli Me Tangere,55,Ang Pagkakagulo,1,"Sama-samang naghahapunan sina Kapitan Tiago, Tiya Isabel, at Linares."
Noli Me Tangere,55,Ang Pagkakagulo,2,Niyaya naman ni Maria Clara si Sinang sa harap ng pyano.
Noli Me Tangere,55,Ang Pagkakagulo,3,Hindi mapakali si Maria Clara sa paghihintay sa pagdating ni Ibarra.
Noli Me Tangere,55,Ang Pagkakagulo,4,"Nang sumapit ang ikawalo ng gabi, narinig na tunog na batingaw ng simbahan."
Noli Me Tangere,55,Ang Pagkakagulo,5,Nagtayuan ang lahat sa sala at nagsimula nang magdasal sa pangunguna ni Padre Salvi.
Noli Me Tangere,55,Ang Pagkakagulo,6,Hindi pa man natatapos ang pagdadasal ay bumukas na ang pinto at siyang pasok ni Ibarra.
Noli Me Tangere,55,Ang Pagkakagulo,7,Tinangka pang lapitan ni Maria Clara si Ibarra ngunit biglang nakarinig ang lahat ng malalakas na putok sa labas ng bahay.
Noli Me Tangere,55,Ang Pagkakagulo,8,Nagtago si Padre Salvi sa likod ng haligi ng bahay.
Noli Me Tangere,55,Ang Pagkakagulo,9,Walang tigil sa pagdadasal si Tiya Isabel habang magkayakap sina Sinang at Maria.
Noli Me Tangere,55,Ang Pagkakagulo,10,Nanatili namang kalmado si Ibarra sa kabila ng takot nito.
Noli Me Tangere,55,Ang Pagkakagulo,11,Rinig din ang sunod-sunod na kalabog mula sa mga yapak ng mga paa.
Noli Me Tangere,55,Ang Pagkakagulo,12,Nang matapos ang putukan ay pinababa ng alperes si Padre Salvi.
Noli Me Tangere,55,Ang Pagkakagulo,13,Ang akala ng lahat ay humihingi ito ng tulong matapos masawi sa putukan.
Noli Me Tangere,55,Ang Pagkakagulo,14,Madaling pinapasok ni Tiya Isabel si Maria Clara at Sinang sa kwarto.
Noli Me Tangere,55,Ang Pagkakagulo,15,Hindi na din nakapag- usap sina Ibarra at Maria Clara dahil mabilis na itong umalis.
Noli Me Tangere,55,Ang Pagkakagulo,16,"Nang makarating sa bahay, agad na inutos ni Ibarra sa kanyang tauhan na ihanda ang kabayong sasakyan nito."
Noli Me Tangere,55,Ang Pagkakagulo,17,Kinuha niya ang lahat ng salapi at alahas at sinilid ito sa isang sako at isinuksok sa gabinete.
Noli Me Tangere,55,Ang Pagkakagulo,18,Binitbit din niya ang larawan ni Maria Clara.
Noli Me Tangere,55,Ang Pagkakagulo,19,Nagdala din siya ng dalawang rebolber at isang panaksak.
Noli Me Tangere,55,Ang Pagkakagulo,20,Paalis na siya nang may narinig na sunud-sunod na katok sa kanyang pinto.
Noli Me Tangere,55,Ang Pagkakagulo,21,Pagbukas ay nakita niya ang tatlong gwardiya sibil na naparoon upang arestuhin siya.
Noli Me Tangere,55,Ang Pagkakagulo,22,Di man alam ang rason sa pagkadakip ay sumama parin ng matiwasay si Ibarra.
Noli Me Tangere,55,Ang Pagkakagulo,23,"Samantala, gulong-gulo pa din ang isip ni Elias nang malaman na lolo ni Ibarra ang pinagmulan ng pagdurusa ng kanyang angkan."
Noli Me Tangere,55,Ang Pagkakagulo,24,Pumunta ito sa bahay ni Ibarra ngunit nalaman na kinuha sya ng gwardiya sibil.
Noli Me Tangere,55,Ang Pagkakagulo,25,Nagkunwari ito na umalis pero ang totoo ay umakyat ito sa bintana ng bahay kung saan niya natagpuan ang mga salapi at alahas ni Ibarra kasama ang iba pang mga dokumento.
Noli Me Tangere,55,Ang Pagkakagulo,26,Nakita rin niya doon ang larawan ni Maria Clara maging ang rebolber at panaksak.
Noli Me Tangere,55,Ang Pagkakagulo,27,Isinilid ni Elias lahat ng gamit sa sako.
Noli Me Tangere,55,Ang Pagkakagulo,28,Nang paalis na ay may parating na gwardiya sibil kaya madali nitong kinuha ang gasera at winisikan ang mga gamit ng gas.
Noli Me Tangere,55,Ang Pagkakagulo,29,Mabilis na tumalon si Elias sa bintana at nagsimulang magliyab ang bahay ni Ibarra.
Noli Me Tangere,55,Ang Pagkakagulo,30,Nagpupumilit pumasok ang mga gwardiya sibil ngunit di naman pumapayag ang mga katiwala hanggang walang sinasabi ang among si Ibarra.
Noli Me Tangere,55,Ang Pagkakagulo,31,Natinag naman ang mga katiwala nang makitang may dalang mga baril ang mga gwardiya sibil.
Noli Me Tangere,55,Ang Pagkakagulo,32,Mabilis na pumanhik ang mga gwardiya ngunit wala silang natagpuan sa itaas kundi ang makapal na usok hatid ng sunog.
Noli Me Tangere,55,Ang Pagkakagulo,33,Patakbo silang nagbabaan nang makita ang dingding na tinutupok na ng apoy.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,1,Kinaumagahan ay kita pa rin sa bayan ng San Diego ang takot.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,2,Tahimik ang buong paligod dahil walang makikitang palakad-lakad sa daanan.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,3,Isang batang lalaki ang naglakas ng loob na magbukas ng bintana.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,4,Nang makita ng lahat ang katapangan ng bata ay sabay-sabay nagbukas ng kani-kanilang bintana ang magkakapit- bahay.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,5,Ang kaninang tahimik na kapaligiran ay nagmistulang palengke sa ingay.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,6,May mga nagsasabi na grupo daw ni Kapitan Pablo ang mga lumusob.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,7,May ilan namang nagsabi na nagkaengkwentro raw at nagbarilan ang mga pulis at ang mga konstabularyo na siyang naging rason kung bakit dinakip ang Bise Alkalde.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,8,May mga kwento pang nagkarambulan daw si Padre Salvi at ang alperes.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,9,May kumakalat ding balita na Intsik ang lumusob.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,10,Nagtangka umano si Ibarra na itanan si Maria Clara kaya pinigilan ni Kapitan Tiago ang pagtatanan sa tulong ng mga gwardiya sibil.
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,11,"Samantala, isang lalaki ang nakausap ni Hermana Pute."
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,12,"Ayon dito, nagtapat si Bruno at nagpatunay sa bali-balita tungkol kina Maria Clara at Crisostomo Ibarra."
Noli Me Tangere,56,Mga Sabi-sabi at Pala-palagay,13,"Bukod dito, may balita pa galing sa isang babae na nakita daw nito si Lucas na nakabitin sa ilalim ng puno ng santol."
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,1,Nakabantay ang mga gwardiya sibil sa harap ng tribunal.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,2,Nagbabanta na papaluin ang mga bata ng baril kung sisilip ang mga ito sa rehas.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,3,Malungkot ang paligid ng tribunal.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,4,Malayo sa tribunal na pinagdausan ng miting nung nagplano para sa kapistahan.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,5,"Naroon ang mga konstabularyo at mga pulis na pabulong kung mag-usaP. Nasa tribunal din ang sekretaryo ng munisipyo, ang alperes at ang asawa nito, at dalawang klerk."
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,6,Ika-siyam na ng dumating si Padre Salvi.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,7,Sunod na dumating ang isang batang babae na umiiyak at may dugo sa salawal.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,8,Hinarap ni Padre Salvi ang dalawang natitirang buhay sa mga binihag ng mga gwardiya sibil.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,9,Itinanong kay Tarsilo Alasigan kung may kinalaman ba si Ibarra sa naganap na paglusob.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,10,Iginiit nito na walang kinalaman ang binata sa halip ay gusto lang nilang ipaghiganti ang kanilang amang pinatay ng mga gwardiya sibil.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,11,"Dinala si Tarsilio sa limang bangkay kung saan ay nakita niya ang kapatid na si Bruno na puno ng saksak, ang asawa ni Sisa na si Pedro, at si Lucas na noo’y may tali pa ng lubid sa leeg."
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,12,Nanatiling tahimik si Tarsilio sa lahat ng tanong sa kanya kaya’t pinagpapalo ito hanggang sa magdugo ang buong katawan.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,13,Sa labas ay nakita ng kura ang kapatid na babae nila Tarsilio at Bruno.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,14,Binulungan ni Donya Consolacion ang asawa na ipagpatuloy ang pagpapahirap kay Tarsilio ngunit hiniling nito na madaliin nalang ang kanyang kamatayan.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,15,Wala paring makuhang impormasyon mula kay Tarsilio kaya ito’y inilublob sa balon hanggang sa umagos ang dugo nito sa ilong at tuluyan nang binawian ng buhay.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,16,Sunod namang binalingan ang isa pang bilanggo na si Andong sintu-sinto na tawag ng karamihan.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,17,Tinanong ng nag-uusig kung bakit siya nasa ilalim ng puno ng saging sa tabi ng kwartel.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,18,Aniya ang biyenan niya ang may kasalanan dahil pinapakain ito ng bulok na pagkain.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,19,Nagkataong sumakit ang tiyan niya at tumakbo sa ilalim ng puno ng saging sa tabi ng kwartel at doon ay nagbawas.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,20,Doon siya pumunta dahil madilim ang lugar na iyon at tiyak ay walang makakakita sa kanya.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,21,Nagulat nalang siya nang biglang may nagputukan at natakot nang biglang may humuli sa kanya.
Noli Me Tangere,57,Vae Victis o Ang mga Talunan,22,Ipinag-utos ng alperes na ibalik si Andong sa kapitolyo at doon ay ibilanggo.
Noli Me Tangere,58,Ang Sinumpa,1,Nagkalat ang balitang dadalhin na sa kapitolyo ang mga bilanggo.
Noli Me Tangere,58,Ang Sinumpa,2,Takot at hindi alam ang gagawin ng mga kamag-anak ng mga bilanggo.
Noli Me Tangere,58,Ang Sinumpa,3,Nagkukulong sa kwarto ang kura at bilin nitong sabihin sa mga maghahanap sa kanya na may sakit siya.
Noli Me Tangere,58,Ang Sinumpa,4,Inutos naman ng alperes na dagdagan pa ang nagbabantay sa kwartel.
Noli Me Tangere,58,Ang Sinumpa,5,Kahit tirik ang araw ay marami pa din ang nakikiusyoso sa gagawin sa mga bilanggo.
Noli Me Tangere,58,Ang Sinumpa,6,Nandoon din si Doray na asawa ni Don Filipo dala-dala ang kanilang sanggol.
Noli Me Tangere,58,Ang Sinumpa,7,Si Kapitana Tinay ay aligagang hinahanap ang nag-iisang anak na si Antonio.
Noli Me Tangere,58,Ang Sinumpa,8,Pilit namang umaakyat si Kapitana Maria sa pader upang masilip ang kambal na anak.
Noli Me Tangere,58,Ang Sinumpa,9,Nandoon din ang byenan ni Andong na walang tigil sa kakasigaw na walang karapatang hulihin si Andong sa salang pag- upo sa ilalim ng puno ng saging.
Noli Me Tangere,58,Ang Sinumpa,10,May nagsabi na si Ibarra dapat ang sisihin na sinang-ayunan naman ng ilan-ilan.
Noli Me Tangere,58,Ang Sinumpa,11,Alas-dos na nang may humintong kariton dala-dala ng dalawang baka.
Noli Me Tangere,58,Ang Sinumpa,12,Tangkang sisirain ng mga kamag- anak ng bilanggo ang kariton ngunit pinigilan ito ni Kapitana Maria dahil tiyak ay papalakarin ang mga kamag-anak nila.
Noli Me Tangere,58,Ang Sinumpa,13,Maya-maya pa’y isa-isang lumabas ang mga bilanggo.
Noli Me Tangere,58,Ang Sinumpa,14,"Sunud-sunod na lumabas sina Don Filipo, Antonio, kambal na anak ni Kapitana Maria, at sabay na lumabas si Andong at Albina na kasintahan ni Victoria."
Noli Me Tangere,58,Ang Sinumpa,15,Huling lumabas si Crisostomo Ibarra na bagamat walang gapos ay napapagitnaan naman ng dalawang gwardiya.
Noli Me Tangere,58,Ang Sinumpa,16,Marami ang nagalit dahil kung sino pa daw ang nanguna sa paglusob ay siya pang walang gapos.
Noli Me Tangere,58,Ang Sinumpa,17,Napayuko si Ibarra at ipinagpilitan niyang lagyan din siya ng gapos.
Noli Me Tangere,58,Ang Sinumpa,18,Dinamayan ng kanya- kanyang kamag-anak ang mga bilanggo tanging si Ibarra lang ang hindi dinamayan ninuman.
Noli Me Tangere,58,Ang Sinumpa,19,Ang kalungkutan ng lahat at nauwi sa pagkamuhi kay Ibarra.
Noli Me Tangere,58,Ang Sinumpa,20,Kung anu-ano ang masasamang bagay na sinabi sa kaniya ngunit nananatili lang itong nakayuko at buong kapagpakumbabaang tinanggap ang lahat ng pang-aalipuSta. Mula sa isang talampas ay nagmamasid ang pagal na pagal na si Pilosopo Tasyo.
Noli Me Tangere,58,Ang Sinumpa,21,Nakabalot ang katawan nito sa makapal na kumot.
Noli Me Tangere,58,Ang Sinumpa,22,Ikinaway ni Tasyo ang nanginginig nitong kamay kay Ibarra hanggang mawala na sa paningin nito ang kariton.
Noli Me Tangere,58,Ang Sinumpa,23,Nagbalik si Pilosopo Tasyo sa kaniyang tahanan na pagod na pagod.
Noli Me Tangere,58,Ang Sinumpa,24,Kinabukasan ay natagpuan nalang ang malamig na bangkay ni Pilosopo Tasyo sa harap ng pintuan ng kanyang bahay.
Noli Me Tangere,59,Pagmamahal sa Bayan,1,Nailatha sa pahayagan ng Maynila ang lahat ng nangyari.
Noli Me Tangere,59,Pagmamahal sa Bayan,2,Nagkaroon ng iba’t-ibang kahulugan ang mga balitang ito.
Noli Me Tangere,59,Pagmamahal sa Bayan,3,Ang magandang balita tungkol kay Padre Salvi at sa alperes ay pabor sa militar at sa simbahan.
Noli Me Tangere,59,Pagmamahal sa Bayan,4,Samantalang ang balita na patungkol sa bilanggo ay laban lahat kay Ibarra.
Noli Me Tangere,59,Pagmamahal sa Bayan,5,Palihim na nagdadalawan at gumagawa ng mga panayam ang mga tao sa probinsya sa mga tauhan ng kumbento.
Noli Me Tangere,59,Pagmamahal sa Bayan,6,Magkakaiba ang usapan dito.
Noli Me Tangere,59,Pagmamahal sa Bayan,7,Sa isang kumbento ay ipinagbunyi ang papel na ginampanan ng mga pari sa kapayapaan ng bansa katulad ng ginawa ni Padre Salvi.
Noli Me Tangere,59,Pagmamahal sa Bayan,8,Sa isang kumbento naman ay paksa ang mga nag-aaral sa Ateneo.
Noli Me Tangere,59,Pagmamahal sa Bayan,9,Nagiging pilibustero daw ang mga hinuhubog ng mga paring Heswita.
Noli Me Tangere,59,Pagmamahal sa Bayan,10,Sa bahay naman ni Kapitan Tinong na noo’y laging bukas kay Crisostomo Ibarra ay nakarating na din ang balitang hinuli ng gwardiya sibil ang binata.
Noli Me Tangere,59,Pagmamahal sa Bayan,11,Wala namang tigil sa paninisi ang kanyang asawa na si Kapitana Tinchang.
Noli Me Tangere,59,Pagmamahal sa Bayan,12,Ani Kapitan Tinong ang asawa pa nga niya ang nagsasabi na imbitahan si Ibarra dahil kung mayaman si Kapitan Tiago ay higit namang mas mayaman si Ibarra.
Noli Me Tangere,59,Pagmamahal sa Bayan,13,Pinangangambahan ni Kapitana Tinchang na baka makulong din ang kanyang asawa dahil sa pakikipag-usap nito sa binata.
Noli Me Tangere,59,Pagmamahal sa Bayan,14,Dagdag pa ng Kapitana na kung lalaki lang siya ay pupuntahan niya ang Kapitan Heneral at hahamunin niya ang mga lumusob sa kumbento at kwartel.
Noli Me Tangere,59,Pagmamahal sa Bayan,15,Dumating ang kanilang pinsan na si Don Primitivo habang nag-uusap ang mag-asawa.
Noli Me Tangere,59,Pagmamahal sa Bayan,16,Mabuti nalang at dumating ang Don dahil ito ay eksperto sa pagsasalita ng Latin.
Noli Me Tangere,59,Pagmamahal sa Bayan,17,Hiningan ng payo ni Kapitana Tinchang si Don Primitivo dahil ito ay magaling mangatwiran.
Noli Me Tangere,59,Pagmamahal sa Bayan,18,Isinalaysay nito sa Don ang pagkabahala dahil minsan nang pinatuloy sa bahay si Ibarra.
Noli Me Tangere,59,Pagmamahal sa Bayan,19,Ayon sa payo ng Don ay gumawa na daw ng huling habilin si Tinong.
Noli Me Tangere,59,Pagmamahal sa Bayan,20,Nawalan ng malay ang kapitan dahil sa narinig.
Noli Me Tangere,59,Pagmamahal sa Bayan,21,Muli din itong nagising ng buhusan ng Don ng isang basong tubig.
Noli Me Tangere,59,Pagmamahal sa Bayan,22,Nagpayo na ulit si Don Primitivo sa kung ano ang dapat na gawin.
Noli Me Tangere,59,Pagmamahal sa Bayan,23,Pinuyuhan ng Don si Tinachang na pumunta sa Kapitan Heneral at regaluhan ito ng gintong singsing o gintong kwintas.
Noli Me Tangere,59,Pagmamahal sa Bayan,24,Bilin din nitong isara ang lahat ng bintana at pinto at sabihin na may sakit si Kapitan Tinong sa lahat ng maghahanap dito.
Noli Me Tangere,59,Pagmamahal sa Bayan,25,"Ipinapasunog din ng Don ang lahat ng papeles, sulat, at babasahin upang wala nang magamit na panlaban kay Kapitan Tinong."
Noli Me Tangere,59,Pagmamahal sa Bayan,26,Nang gabi ring iyon ay nagkaroon ng pagtitipon na dinaluhan ng maraming purong Espanyol at mestiso.
Noli Me Tangere,59,Pagmamahal sa Bayan,27,Si Crisostomo Ibarra ang paksa ng kanilang usapan.
Noli Me Tangere,59,Pagmamahal sa Bayan,28,May ilang nagsasabi na ang pinapatayong paaralan ni Ibarra ay di para sa mga bata kundi para gawing kuta na magagamit sa pansariling kapakanan.
Noli Me Tangere,59,Pagmamahal sa Bayan,29,Naisingit din sa usapan ang pagbibigay ng regalo ni Kapitan Tinchang sa Kapitan Heneral.
Noli Me Tangere,59,Pagmamahal sa Bayan,30,Anila ay kuripot daw ang kapitana dahil sa kabila ng pagiging mayaman ay singsing lang na nagkakahalaga ng isang libong piso ang binigay dito.
Noli Me Tangere,59,Pagmamahal sa Bayan,31,Nang gabi ding iyon nagpadala ng sulat ang Kapitan Heneral na nagpapahatid ng imbitasyon sa ilang naninirahan sa Tondo at kalapit na komunidad.
Noli Me Tangere,59,Pagmamahal sa Bayan,32,Maaaring ito na ang imbitasyon sa kamatayan.
Noli Me Tangere,59,Pagmamahal sa Bayan,33,Kabilang dito si kapitan Tinong na nangatog ang tuhod nang sundin siya ng mga gwardiya sibil sa kanilang bahay.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,1,Umuwi si Kapitan Tinong na namamaga ang mukha at may latay sa ilang bahagi ng katawan.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,2,Nagkulong ito sa kanilang bahay sa takot na baka paimbestigahan na naman siya.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,3,Ayon kay Don Primitivo ay dapat magpasalamat si Kapitan Tinong dahil sinunog nito ang mga papeles kung kaya’t ginulpi lang ito at hindi pinatay.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,4,Masaya din naman si Kapitan Tiago dahil hindi ito naanyayahan upang imbestigahan.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,5,Dapat daw siyang magpasalamat sa kaniyang mamanugangin na si Linares dahil ito ay malapit sa Punong Ministro.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,6,Pinag-usapan ni Kapitan Tiago at Donya Victorina ang pagpapakasal ni Maria Clara at Linares habang nasa silid ang dalaga.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,7,Habang nagpaplano ay puro si Donya Victorina lang ang nagsasalita at tangu-tango lang si Kapitan Tiago.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,8,Matapos ihatid ni Tiago ang mga panauhin ay mabilis itong pumanhik at agad na tinawag si Tiya Isabel upang ipamalita ang nalalapit na pag-iisang dibdib nila Maria Clara at Linares.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,9,Knabukasan ay maraming dumalo sa selebrasyon.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,10,Nandoon ang mga tinitingalang Espanyol at Intsik.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,11,"Naroroon din sina Padre Salvi, Tinyente Guevarra, at Donya Victorina kasama ang asawa."
Noli Me Tangere,60,Ang Kasal ni Maria Clara,12,Si Linares naman ay nagpahuli dahil naniniwala siyang ang pinakasikat ang nahuhuling dumating sa mga pagtitipon.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,13,Hindi naman matanggap ng mga kababaihan ang pagpapakasal ni Maria Clara kay Linares.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,14,Dinig ng dalaga ang usap-usapan ng mga kababaihan na kayamanan lang ni Linares ang dahilan kung bakit ito magpapakasal.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,15,Napansin naman ng alperes ang tahimik na si Padre Salvi.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,16,Nabalitaan nito na aalis na si Padre Salvi dahil ito ay ililipat na sa Maynila.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,17,Sinabi ni Tinyente Guevarra na hindi aabot sa pagkabitay ang ipaparusa kay Ibarra bagkus ay ipapatapon lang.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,18,"Habang abala ang lahat, nagtungo naman si Maria Clara sa asotea."
Noli Me Tangere,60,Ang Kasal ni Maria Clara,19,Natanaw niya ang isang bangka malapit sa kanilang bahay.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,20,Ang bangka ay makikitaan ng mga damo na parang galing pa mula sa pagtakas.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,21,Sakay ng bangka sina Elias at Ibarra.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,22,Saglit na dumaan si Ibarra sa bahay ng dalaga upang ibigay ang kalayaan ng dalaga.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,23,Ipinahayag din ni Ibarra ang kanyang nararamdaman para sa dalaga.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,24,Ipinagtapat naman ng dalaga ang dahilan kung bakit siya magpapakasal kay Linares.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,25,"Ayon sa kanya, hindi siya magpapakasal kay Linares dahil sa mahal niya ito."
Noli Me Tangere,60,Ang Kasal ni Maria Clara,26,Napilitan lamang siya dahil sa kasaysayang pinanggalingan ng dalaga.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,27,Hindi si Kapitan Tiago ang ama ni Maria Clara kundi si Padre Damaso.
Noli Me Tangere,60,Ang Kasal ni Maria Clara,28,Hindi pumapayag si Padre Damaso na maikasal kay Maria Clara dahil galit ito kay Ibarra.
Noli Me Tangere,61,Ang Habulan sa Lawa,1,Plano ni Elias na itago si Ibarra sa bahay ng kaibigan niya sa Mandaluyong.
Noli Me Tangere,61,Ang Habulan sa Lawa,2,Huhukayin niya ang mga salapi at alahas na itinago niya sa puno ng balite na nasa libingan ng mga nito upang may magamit papunta sa ibang bansa.
Noli Me Tangere,61,Ang Habulan sa Lawa,3,Doon ay mamumuhay siya ng tahimik.
